"ARPT_ID","ARPT_NAME","x","y"
"GGP","LOGANSPORT/CASS COUNTY",-86.3727047202859,40.7112644399382
"IN90","WIETBROCK",-87.4814236096779,41.2597572198559
"C97","LOWELL",-87.5076944404116,41.2301694402031
"0II8","SUTTON'S FLD",-87.4758691600878,41.3247572201383
"73IN","BENHAM",-87.0225000003804,38.9766666597849
"II54","GILTNER",-85.4463488803054,38.8158911101964
"IMS","MADISON MUNI",-85.4646944403277,38.7599166599003
"IN91","VALHALLA",-84.9941666600914,41.0019444397677
"MZZ","MARION MUNI - MCKINNEY FLD",-85.6797777696655,40.4899166599315
"1IN9","LEE FARMS",-85.4244444403675,40.5947222201928
"II13","SUGAR CREEK AIR PARK",-85.5986111102098,39.9202777701685
"IN58","MATTINGLY FLD",-86.2629236099618,39.5013347200985
"II87","TWELVE OAKS",-86.3283252700675,39.4514366600886
"IN20","JUNGCLAUS",-86.282277769639,39.4539333296888
"89IN","MILHON",-86.3897158302587,39.5069919402188
"90IN","MC DANIEL'S FLD",-86.4441616596171,39.4089361097709
"IN07","TWIN LAKES",-85.5875833297981,38.5185222201562
"2IN3","TATERTOWN",-86.9241861101353,41.0847613797571
"C92","MENTONE",-86.0624966600988,41.1500433297406
"47IN","MANN",-87.5180774999438,38.9883761098783
"MGC","MICHIGAN CITY MUNI-PHILLIPS FLD",-86.8212399996353,41.7033152697928
"70IN","LEWIS AIRFIELD",-85.1513477698441,39.1817200002558
"II03","BUELL",-85.1363888800025,39.1986111096985
"IN26","MCPHERSON AIRFIELD",-85.1462388801434,39.1362652700824
"92IN","H R WEISSER",-85.8476219698756,41.4250329400707
"9II2","NELUND FLD",-86.155004440422,41.6875483297661
"6IN6","PEGASUS FARMS AIRFIELD",-86.4766666600821,39.548888880019
"IN69","BLACKMON FLD",-86.5474444398209,41.1751666601215
"MCX","WHITE COUNTY",-86.766793880121,40.7101938796596
"IN00","SUTTON",-87.0522363796651,40.54531276991
"IG07","JOSEPHS FLD",-85.0355555495587,39.0569444401005
"IN99","DONICA FLD",-86.305546940038,39.4067144399965
"9IN7","ZUPANCIC FLD",-86.3069444401424,39.3547222200763
"22II","LEWIS",-87.7611324996316,37.9169866601574
"0IN9","PARRISH",-87.9514177699742,37.9931005498194
"IN23","ZELLER ELEV COMPANY",-87.7583547201269,37.9083755498544
"3IN9","CULLEY ACRES",-87.9854749999614,38.029319440208
"II84","HILAKOS",-87.7714111102491,37.9319861097248
"30IN","DRAGO AIR",-86.5940597698321,40.3782138798566
"MIE","DELAWARE COUNTY RGNL",-85.3957499999129,40.2424722198129
"7I2","REESE",-85.3189458298698,40.1552388800123
"IN56","CARROLL'S AIRPARK",-85.4319444396403,40.1269444402636
"02IN","DIAMOND P FLD",-85.5408333297495,40.2088888802595
"C03","NAPPANEE MUNI",-85.9360458301525,41.4461569401115
"IN93","HUSTONS",-86.4327922202585,41.711990270266
"UWL","NEW CASTLE HENRY COUNTY MARLATT FLD",-85.32527777044,39.8767222203056
"15IN","BUGTOWN",-87.840277770035,38.1505555503004
"56IN","CASAD INDUSTRIAL PARK",-84.9427436095617,41.0792152701298
"II59","STRIP",-87.393627219932,39.8400380496772
"3IN6","HOLLOWAY FLD",-85.5058333304481,38.5883333301485
"5II1","LAYNE FLD",-86.6175022198595,39.7828233301535
"HBE","HIMSEL AAF",-86.0297777698663,39.3392638798496
"2IN6","GALLOWAY",-85.9169444402266,40.041944439885
"I80","NOBLESVILLE",-85.9645277696351,40.003499999996
"IN38","STEWARTS GREEN ACRES",-86.4527905501479,41.5453230497574
"OVO","NORTH VERNON",-85.6056111098904,39.0453333302282
"I20","ED-AIR",-87.4997930496154,38.8514986100489
"7I4","ORLEANS",-86.4430441598953,38.6583869399574
"2IN0","SKIP'S PLACE",-85.1711111103366,40.8369444401545
"IN29","DURFLINGER",-87.1033631900685,40.5739125000395
"5II8","JACOBI",-86.1288641600518,38.4100619397983
"I42","PAOLI MUNI",-86.4649483303386,38.5848038802977
"IG03","BLUEBIRD",-86.6000000000225,39.3916666596999
"IN30","HULL",-87.5991847196738,38.4024583300757
"IN43","SPRING LAKE",-85.9971949995522,38.4750608298967
"IN31","HANNA AIRFIELD",-85.7535883300754,40.0222633302517
"I76","PERU MUNI",-86.1464333304286,40.7857722199873
"IN33","ROBISON",-86.1152708298163,40.7361519399404
"83IN","GOODENOUGH",-86.0005461099224,40.7397641599308
"GUS","GRISSOM ARB",-86.1521194398016,40.6480916597461
"IN03","ALFORD AIRPARK",-87.2499999998821,38.4638888798981
"1IN6","COTTINGHAM",-87.2202777699616,40.4016666599253
"II91","DUNBAR FLD",-86.5052749997116,39.8439333301775
"C65","PLYMOUTH MUNI",-86.3002577701379,41.3651305497556
"18IN","HERITAGE FARM FLD",-86.4317972201987,41.3819236098467
"3IN0","FLYING M",-87.126111110329,41.5587500001238
"PLD","PORTLAND MUNI",-84.9917177699818,40.4515174999305
"88IN","SEIB",-87.785763879819,38.1331388796798
"7IN3","GARRETT FLD",-87.7868222200895,38.2433249999303
"99II","COOPER FLD",-86.9525277696013,39.5834999996554
"II26","ASHBY",-87.1877958301482,40.7039277702205
"RZL","JASPER COUNTY",-87.1826480802267,40.947823660181
"RID","RICHMOND MUNI",-84.8426944400889,39.7560833301803
"31II","HERBS FLD",-84.9051972197047,38.912086109683
"32IN","SCUDDER FLD",-84.9742348297875,38.9181638302342
"IN45","4 WINDS AERODROME",-86.8833419401916,39.8250447200789
"2IN2","GERIG'S FLD",-85.3713888796754,41.0091666597275
"8IS2","KILSOQUAH FARM",-85.3888888797752,40.9977777703036
"RCR","FULTON COUNTY",-86.1817028800108,41.0655475197973
"IN46","BUTLER FLD",-87.2194586097287,39.7389291598221
"IN05","STEVENS FARMS",-85.5483333299207,39.6605555500319
"6IN8","MCMINN",-85.3333333301053,39.5286111098373
"II68","DURHAM",-86.9591761102892,39.8550441597949
"5II5","KOESTER FLD",-87.7020333297277,38.118049999744
"43IN","HEPLER",-87.6764116602458,38.1375436101056
"II89","LOCKYEAR",-87.6816883300888,38.0869874999029
"I83","SALEM MUNI",-86.1522516098277,38.6040756897259
"IN44","HABERMEL",-86.0574761098248,38.5642249996546
"3R8","HONAKER FLD",-85.7905847201114,38.6577000001475
"61IN","WILKERSON'S",-85.6035738799463,38.7136697202659
"IN50","BEECHWOOD FLYING FLD",-85.7032220001538,38.688405829839
"SER","FREEMAN MUNI",-85.9097205803771,38.9242564403432
"IN02","GREEN ACRES",-86.0041666600805,38.9702777696787
"II70","SALSBERY",-86.0636472196197,40.3850083298655
"II97","SKEETER LANDING",-85.8833158296991,39.477827500299
"GEZ","SHELBYVILLE MUNI",-85.804805549624,39.5831388800682
"70II","NASBY",-85.6863655504285,39.5217147197347
"IN49","PHERIGO",-85.8052580498973,39.4875491603214
"IN51","WINDY KNOLL",-86.1524902697408,40.1400372199623
"5I4","SHERIDAN",-86.2170694395589,40.1781555501172
"IN65","WOLFE FLD",-85.5955416603087,41.6914391598102
"1IN5","BOTTOMS BROTHERS",-87.3819583298684,38.2847691602143
"SBN","SOUTH BEND INTL",-86.3173374997203,41.7082238797886
"3IN7","CHAIN-O-LAKES",-86.3541772199775,41.662546660318
"IN53","MILLER",-86.8236180503982,39.2917111098024
"58IN","HILLTOP",-84.8638516595769,41.2583833299795
"7IN9","THE LAST RESORT",-85.4105555500305,40.0374999998717
"37IN","FELIX",-86.7802838798443,40.2917025001257
"SIV","SULLIVAN COUNTY",-87.4483291598762,39.1147124998505
"39IN","ROBERTS FLD",-85.4288611098698,40.0022683299157
"4IN9","WAWASEE",-85.6916541597799,41.4189366602018
"TEL","PERRY COUNTY MUNI",-86.6924166597349,38.0188611101339
"3I3","SKY KING",-87.3773525003201,39.547786660138
"HUF","TERRE HAUTE RGNL",-87.306990000059,39.4506319398112
"35IN","ELLISON",-85.9424833299551,40.294482499736
"2II6","BAIRD-WOLFORD",-86.1027669404248,40.2647591601739
"39II","MILLER FLD",-85.5522061099426,41.5147716599792
"IN72","MAYER",-85.2442000001799,40.7859333300243
"IN41","FLYING U RANCH",-86.7910611102417,41.4527416599746
"21IN","GRAME",-86.7652777700598,38.1194444403382
"5IN4","WYCKOFF AIRSTRIP",-86.9500272200748,41.4833736100415
"VPZ","PORTER COUNTY RGNL",-87.0070833299684,41.4539722201475
"IN55","SONGER",-87.2621527701685,40.0791194400708
"44IN","CAMPBELL FLD",-87.2104666596859,40.1237499999181
"8I1","ROBINSON",-85.1982869398202,38.6945063798403
"32II","ROBERTS",-85.1063411096061,38.816449439906
"IN15","T & T",-87.4630752702681,38.6047694398212
"IWH","WABASH MUNI",-85.7987500000056,40.7619722201041
"II74","EBY FLD",-86.0530566600367,41.5597705497312
"6IN2","WHELEN",-85.6486111098535,39.493611110111
"6IN4","FISCHER FLD",-85.6986111103954,39.4658333301739
"17II","DREESSEN FLD",-86.5102908302371,41.4500441599631
"4IN4","WILSON",-87.1802777702466,39.9752777699623
"ASW","WARSAW MUNI",-85.8400833295709,41.2746944399336
"DCY","DAVIESS COUNTY",-87.1312902698445,38.7007661102913
"4C2","WALKER/ROWE WATERLOO",-84.9816316602449,41.4311613797006
"I72","WESTFIELD",-86.1577675001325,40.0489263800226
"IN60","WILDERNESS FLD",-86.1602674998901,40.0178152699079
"7IN7","GARY JOHNSON FLD",-87.350833330326,40.2358333302345
"6II8","GODAHAVIT",-87.2827916599408,38.6544916598038
"68IN","ALLEY OOP",-86.997522219938,41.1214277701402
"II79","SOMMERS",-86.7244574997943,41.0769847196698
"RWN","ARENS FLD",-86.6128711099224,41.0922630501137
"I22","RANDOLPH COUNTY",-84.9293888799505,40.1676944399615
"5IN9","STANGLAND",-85.4649802698781,41.3161586096823
"53II","STEINMAN",-84.8407958300747,41.0731044396615
"0IN4","AIR PARK FLD",-84.9090055500967,41.1420472197677
"3II3","BASTING",-84.8410736098218,41.0869933298648
"5II9","AERO PLAINES",-87.3733522197149,39.3528163800741
"4C7","ACKLEY MUNI",-93.033416659554,42.5474444396805
"IA43","STAGECOACH",-94.6161777703391,41.6051999998624
"2IA7","JUNGMANNS LANDING",-93.9809722201151,41.5684722200094
"4C8","ALBIA MUNI",-92.7656944395939,40.9962777701762
"AXA","ALGONA MUNI",-94.271944440426,43.0779166597395
"K98","ALLISON MUNI",-92.8043611103568,42.7638652699102
"C11","AMANA",-91.8647722202653,41.7935833301311
"AMW","AMES MUNI",-93.6218208296884,41.992043609905
"Y43","ANITA MUNI-KEVIN BURKE MEML FLD",-94.7701376301792,41.439911109833
"IKV","ANKENY RGNL",-93.5663491296653,41.6913467998512
"14IA","EAST RIVER",-94.4423638796887,43.3602805499053
"AIO","ATLANTIC MUNI",-95.0487499996662,41.403833329674
"ADU","AUDUBON COUNTY",-94.9204444397124,41.7015277696727
"Y46","BEDFORD MUNI",-94.7294133296304,40.6377655499051
"TZT","BELLE PLAINE MUNI",-92.2845277704122,41.8787777700021
"15IA","STELLA",-90.4067666603818,42.2353944398219
"Y48","BELMOND MUNI",-93.5946536096584,42.852746380212
"IA21","KNIGHT FLD",-94.0869416601111,41.9566972202981
"IA27","ANTIQUE AIRFIELD",-92.5876894401208,40.9777905502831
"4K6","BLOOMFIELD MUNI",-92.4282688797721,40.732105550154
"60IA","VILLAGE OAKS",-90.7812916595791,41.4696638799617
"BNW","BOONE MUNI",-93.8476111097272,42.0495555500183
"09IA","SKYDIVE IOWA",-92.4093513803747,41.7458316597729
"IA70","FRIESENBORG & LARSON",-93.8357813799053,43.4257886097695
"BRL","SOUTHEAST IOWA RGNL",-91.12558332968,40.7829722196723
"58IA","DIEWOLD",-91.1632999996907,40.8739833299246
"CIN","ARTHUR N NEU",-94.7886944398203,42.0466666599761
"97IA","VOLKENS FLD",-95.4766666597276,41.2558333297853
"4IA7","WITCOMBE FLD",-92.4951897203806,42.4719288797181
"24IA","ISLEY FLD",-92.5198111104037,42.5158055497735
"CID","THE EASTERN IOWA",-91.7108055502971,41.884694439824
"0IA8","HANNEN",-91.7510000002368,42.2279999998257
"TVK","CENTERVILLE MUNI",-92.9009938799046,40.6844288802994
"CNC","CHARITON MUNI",-93.3596666598117,41.0196111101903
"CCY","NORTHEAST IOWA RGNL",-92.6108091901453,43.0725037501605
"CKP","CHEROKEE COUNTY RGNL",-95.5560555496428,42.7313888799094
"ICL","SCHENCK FLD",-95.0266111102189,40.7221944399459
"IA05","YAW-HOO FLD",-95.0859277703378,40.8541972202049
"CAV","CLARION MUNI",-93.7590555501415,42.7404722201035
"IA38","PLAIN OL' FLD",-93.4335805498355,43.1392861102774
"CWI","CLINTON MUNI",-90.3289722199088,41.8307500003031
"16IA","STANGL",-94.7772277704087,41.8808194398844
"CRZ","CORNING MUNI",-94.7550297197134,40.9941249999637
"IA18","BESCH",-94.0359027696211,42.973694439876
"0E9","CORYDON",-93.2403361103694,40.7562277698198
"6IA6","WELLS FLD",-93.4015027701533,40.7568333302369
"CBF","COUNCIL BLUFFS MUNI",-95.7586388801925,41.2601111098158
"IA35","RUCKL",-95.9041788802819,41.1872208299579
"IA32","KELLEY",-95.8482361100121,41.3558166597982
"CJJ","ELLEN CHURCH FLD",-92.1330830496372,43.3653013798313
"IA62","MATTHIAS FLD",-92.3082736102572,43.3746000000556
"CSQ","CRESTON MUNI",-94.3633055500352,41.0214444400553
"20IA","HOBBES FLD",-93.8010333301933,41.5222666599834
"2IA9","SOUTH 80 FLD",-93.7707752695788,43.1907922201114
"39IA","HUSBAND FLD",-94.0202313801135,41.6794316598126
"DVN","DAVENPORT MUNI",-90.5883611103379,41.6102777698557
"DEH","DECORAH MUNI",-91.7393888799308,43.275499999907
"DNS","DENISON MUNI",-95.3799075196773,41.9861990499975
"DSM","DES MOINES INTL",-93.6630722203233,41.5339727701539
"IA54","ANDERSON",-90.8424374998223,42.5018097203058
"DBQ","DUBUQUE RGNL",-90.7094722203863,42.4019999997558
"IA8","DYERSVILLE AREA",-91.1798588797831,42.4961052700517
"EAG","EAGLE GROVE MUNI",-93.9161111095535,42.7099166598326
"99IA","COURTNEY'S LANDING",-92.7779749997209,41.2165666599798
"27P","ELDORA",-93.1142833302138,42.3299055502254
"I27","ELKADER",-91.3821666602043,42.8472499999959
"IA77","BASCOM FLD",-93.5123777697787,41.7872583301011
"03IA","FLATLANDER",-95.1943805499362,41.1414111101542
"EGQ","EMMETSBURG MUNI",-94.704527770235,43.102055549813
"EST","ESTHERVILLE MUNI",-94.7463888797927,43.4074722196894
"FFL","FAIRFIELD MUNI",-91.9808217997949,41.055719829725
"IA56","FARRAR",-93.379375830096,41.7805433298305
"FXY","FOREST CITY MUNI",-93.6241039402038,43.2347569101417
"FOD","FORT DODGE RGNL",-94.1918333301752,42.55119444022
"FSW","FORT MADISON MUNI",-91.3277500000414,40.6591111096853
"IA12","MGGENAS",-92.3794444397637,41.4769444401965
"GFZ","GREENFIELD MUNI",-94.4451666602061,41.3272222196669
"GGI","GRINNELL RGNL",-92.7359722195548,41.7098888800354
"6K7","GRUNDY CENTER MUNI",-92.8416138795749,42.3505597200919
"GCT","GUTHRIE COUNTY RGNL",-94.4350555503548,41.6869722197758
"IA23","GAA PRIVATE",-91.0981844404266,42.8088780497701
"IA31","BEEDS LAKE",-93.2460013797262,42.7652083298341
"HPT","HAMPTON MUNI",-93.226333329824,42.7236944397321
"HNR","HARLAN MUNI",-95.3396944395769,41.584361109993
"IA59","CARR FLD",-96.0984916600643,42.2433305501278
"11IA","KOCH FLD",-92.5133916595519,42.34987222031
"IA42","RITEL COPTER AIRSTRIP",-92.4116916596748,42.3137236099132
"0K7","HUMBOLDT MUNI",-94.2454722199819,42.7348611102635
"IDG","IDA GROVE MUNI",-95.4448877702017,42.3325977701187
"IIB","JAMES H CONNELL FLD AT INDEPENDENCE MUNI",-91.9476666598126,42.456888879808
"IA86","HEDGEWOOD LANDING",-93.5093805498164,41.2666613800979
"IA85","TUINSTRA AIRFIELD",-93.5404927699255,41.435130000007
"6Z6","NASH FLD INDIANOLA",-93.5674902703505,41.3038527701352
"IA11","TOO SHORT",-93.648012499981,41.2942861097225
"IA41","LAVERTY FLD",-93.5613266596916,41.4152694397963
"IA20","AGRIVATION FLD",-93.6537055497379,41.3383916603139
"IOW","IOWA CITY MUNI",-91.5481388800585,41.639777770174
"IA16","PICAYUNE",-91.5001688798191,41.7083491601895
"IFA","IOWA FALLS MUNI",-93.270719440152,42.4713583300264
"EFW","JEFFERSON MUNI",-94.3418055496045,42.0098333298366
"93IA","LUND",-93.6497222203421,42.2602777699046
"EOK","KEOKUK MUNI",-91.4285011103823,40.4599077702861
"6K9","KEOSAUQUA MUNI",-91.9487830501151,40.7347500003355
"27IA","OLDFIELD AERO",-92.0308222198501,40.7514513799004
"OXV","KNOXVILLE MUNI",-93.1137427698899,41.2990969099071
"0Y6","LAKE MILLS MUNI",-93.5117500001087,43.413666659952
"LWD","LAMONI MUNI",-93.90222610982,40.6323919401285
"2VA","ZANGGER VINTAGE AIRPARK",-96.4042138795739,43.450550000221
"IA84","LAWTON",-96.2003013801702,42.4833258297692
"LRJ","LE MARS MUNI",-96.1935833302162,42.7785555499226
"12IA","PLUEGER AIRFIELD",-96.1377972198438,42.8005444399754
"IA83","KOHLHAAS",-94.1674902696681,42.955112500273
"6IA7","R S  AUTO",-91.7441722201725,40.990355549764
"C27","MANCHESTER MUNI",-91.497873609708,42.490495829988
"MEY","JAMES G WHITING MEML FLD",-95.7936452701089,42.1782950002458
"OQW","MAQUOKETA MUNI",-90.7388055498575,42.0500833302913
"C17","MARION",-91.5317223002935,42.0298108597943
"MIW","MARSHALLTOWN MUNI",-92.9177777700094,42.1127500002641
"MCW","MASON CITY MUNI",-93.3312500000026,43.1578055498924
"73IA","HARRIS FLD",-93.208333330132,43.2355555500277
"SXK","SIOUX COUNTY RGNL",-96.1614002697794,42.9858275002217
"0IA4","SHARAR FLD",-91.0634736097134,41.0278444398937
"4D8","FULLER",-95.159092500449,43.3333938802288
"0IA5","MOORE",-93.2627094403429,40.8722250002404
"90IA","MISSOURI VALLEY",-95.8877880498262,41.5402700000126
"7C5","SIG FLD",-92.5345833303293,41.5482888796735
"MXO","MONTICELLO RGNL",-91.1632983297226,42.2203619400724
"1Y3","JUDGE LEWIS FLD/MOUNT AYR MUNI",-94.2202777703845,40.706388880259
"MPZ","MOUNT PLEASANT MUNI",-91.5111705497987,40.9466122203176
"MUT","MUSCATINE MUNI",-91.1482222196178,41.3678888799771
"IA26","DAVIS",-95.0670916601018,42.499836110331
"7IA7","MITCHELL FLD",-92.3115138801994,43.0833458301313
"1Y5","NEW HAMPTON MUNI",-92.3432324999562,43.0871958300338
"TNU","NEWTON MUNI-EARL JOHNSON FLD",-93.0217283299476,41.6744299997928
"05IA","SPOTTS FLD",-93.0683416603089,43.1378708299001
"5D2","NORTHWOOD MUNI",-93.201666660219,43.4487777703111
"IA51","HOLT FARMS",-93.2735513799835,43.4268166600389
"IA07","LOKEN FARM",-93.3183055498462,43.4516555497835
"IA01","RIDGE",-95.4663911096703,41.3513816599133
"OLZ","OELWEIN MUNI",-91.974395379813,42.680924500124
"D02","OSAGE MUNI",-92.7956111098577,43.2923333300052
"I75","OSCEOLA MUNI",-93.6891388801627,41.0522222196636
"IA63","EDGREN",-92.5515069399019,41.2583819402069
"OOA","OSKALOOSA MUNI",-92.4938333298786,41.2261111100481
"OTM","OTTUMWA RGNL",-92.4471666602506,41.1072222200014
"IA24","GREEN CASTLE",-91.7209513800341,41.7580277697744
"04IA","MIDDLEKOOP",-92.0546202697794,41.0883502701572
"1Y9","PAULLINA MUNI",-95.6644722196616,42.9878888797782
"PEA","PELLA MUNI",-92.9458611099324,41.4012222201313
"PRO","PERRY MUNI",-94.1595555495782,41.8264444396769
"POH","POCAHONTAS MUNI",-94.6473611100693,42.7428888802206
"IA48","KERN FLD",-93.725222219849,41.7416541600406
"2Y1","DRAKE",-93.4151625002614,42.3175138801054
"RDK","RED OAK MUNI",-95.2588611098889,41.0108333300557
"8Y8","PELTZ FLD",-94.56250972032,43.2659722197191
"8IA8","PFEIFER FLD",-91.6173111098731,41.4548388798919
"RRQ","ROCK RAPIDS MUNI",-96.1797769402566,43.452221109828
"2Y4","ROCKWELL CITY MUNI",-94.6189027702276,42.3878222199178
"34IA","BECK",-93.1556444401792,40.9972694399108
"SKI","SAC CITY MUNI",-94.979611109925,42.3790555497176
"42IA","LAKEPORT FARMS",-96.2896777699569,42.2614499998368
"07IA","HOSKINS LANDING",-95.021350000095,40.647887500049
"IA94","SJ AIRFIELD",-93.315190269696,42.8806472199373
"SHL","SHELDON RGNL",-95.8334166602621,43.2083888796931
"SDA","SHENANDOAH MUNI",-95.4136241597127,40.7515872198714
"ISB","SIBLEY MUNI",-95.7596388802752,43.3693527697642
"29IA","HILLTOP",-95.6234805499416,40.7562652697457
"IA02","PARADISE MOUNTAIN",-95.6709291599052,40.7479944401986
"SUX","SIOUX GATEWAY/BRIG GENERAL BUD DAY FLD",-96.3844180497125,42.4013094403232
"SPW","SPENCER MUNI",-95.2027930497898,43.1656519399402
"0F3","SPIRIT LAKE MUNI",-95.1394680502792,43.3874208299356
"25IA","VIRL B DEAL AIRFIELD",-92.9637111098366,43.3950972200053
"IA68","WORKMAN AIRFIELD",-90.8589111100314,41.6099055502904
"SLB","STORM LAKE MUNI",-95.2406655496544,42.5972348798023
"8C2","SULLY MUNI",-92.846600000119,41.5740999999807
"53IA","TAMA",-92.5792986103268,41.9449916597768
"8C4","MATHEWS MEML",-91.1529358299323,41.7633541599526
"8C5","TOLEDO MUNI",-92.5479861296897,41.9882316101342
"8C6","TRAER MUNI",-92.456638880187,42.2008333301185
"VTI","VINTON VETERANS MEML AIRPARK",-92.0259166602207,42.2186388796921
"06IA","RICH FLD",-91.8344138798173,41.8401416597926
"AWG","WASHINGTON MUNI",-91.6760833298444,41.275694439852
"ALO","WATERLOO RGNL",-92.4010233302426,42.5584491596808
"10IA","FLYERS",-92.2501833301641,42.4166555500713
"Y01","WAUKON MUNI",-91.469528049757,43.2804761100763
"C25","WAVERLY MUNI",-92.507213329997,42.7417955501845
"EBS","WEBSTER CITY MUNI",-93.8689670203864,42.43641351975
"19IA","ANCAM ANTIQUE AIRFIELD",-91.203758329745,40.8568444398868
"4IA2","WALKER FLD",-91.2201575001598,41.5861347197957
"3Y2","GEORGE L SCOTT MUNI",-91.7906388799025,42.9852222201632
"IA58","B-8 FARMS",-96.1719638799039,42.1149891598505
"59IA","BELLEVUE FARMS",-92.0624013797524,41.6223444399278
"3Y3","WINTERSET MUNI",-94.0211944396751,41.3628055497425
"IA76","ELF RUN",-94.2116666602082,41.3523611099488
"IA61","HALL FARMS",-94.121402769955,41.3479673602032
"3Y4","WOODBINE MUNI",-95.6836172200997,41.7360994401008
"IA30","KLEIS",-90.7501313796023,42.3000102700195
"K78","ABILENE MUNI",-97.2358611099041,38.9040555501753
"3KS8","REED-WILSONTON",-95.3340486097629,37.2561486100394
"13KS","DANIEL'S LANDING",-97.109465270328,37.697698610288
"ANY","ANTHONY MUNI",-98.0795263802961,37.1598986099916
"2K8","ARGONIA MUNI",-97.7587500001174,37.275366660302
"3KS2","MUNSON FLD",-96.9987111102781,37.0604694397081
"7KS3","YOUVAN",-94.6960724997941,37.5292136098473
"K58","HAROLD KRIER FLD",-99.7751280503623,37.1666936096689
